_key;code;name;division;lat;lng;parent
GB-SWA;GB-SWA;"Swansea;Abertawe";unitary authority (wales);51.6204415;-3.94662859999994;GB
GB-TOF;GB-TOF;"Torfaen;Tor-faen";unitary authority (wales);;;GB
GB-VGL;GB-VGL;"Vale of Glamorgan, The;Bro Morgannwg";unitary authority (wales);51.5;-3.3333333000000493;GB
GB-WRX;GB-WRX;"Wrexham;Wrecsam";unitary authority (wales);53.0469077;-2.991673300000002;GB
GD;GD;Grenada;country;12.262776;-61.60417100000001;
GD-01;GD-01;Saint Andrew;parish;;;GD
GD-02;GD-02;Saint David;parish;12.038513;-61.66890799999999;GD
GD-03;GD-03;Saint George;parish;12.053532;-61.749684;GD
GD-04;GD-04;Saint John;parish;12.1633252;-61.72794520000002;GD
GD-05;GD-05;Saint Mark;parish;12.1979128;-61.705680099999995;GD
GD-06;GD-06;Saint Patrick;parish;12.2166667;-61.633333300000004;GD
GD-10;GD-10;Southern Grenadine Islands;dependency;;;GD
GE;GE;Georgia;country;42.315407;43.356892000000016;
GE-AB;GE-AB;Abkhazia;autonomous republic;;;GE
GE-AJ;GE-AJ;Ajaria;autonomous republic;;;GE
GE-TB;GE-TB;T’bilisi;city;41.709981;44.79299800000001;GE
GE-GU;GE-GU;Guria;region;;;GE
GE-IM;GE-IM;Imeret’i;region;;;GE
GE-KA;GE-KA;Kakhet’i;region;;;GE
GE-KK;GE-KK;K’vemo K’art’li;region;41.4791833;44.65604510000003;GE
GE-MM;GE-MM;Mts’khet’a-Mt’ianet’i;region;;;GE
GE-RL;GE-RL;Racha-Lech’khumi-K’vemo Svanet’i;region;42.6718873;43.05628360000003;GE
GE-SZ;GE-SZ;Samegrelo-Zemo Svanet’i;region;;;GE
GE-SJ;GE-SJ;Samts’khe-Javakhet’i;region;;;GE
GE-SK;GE-SK;Shida K’art’li;region;;;GE
GG;GG;Guernsey;country;49.4481982;-2.589490000000069;
GH;GH;Ghana;country;7.946527;-1.0231939999999895;
GH-AH;GH-AH;Ashanti;region;;;GH
GH-BA;GH-BA;Brong-Ahafo;region;;;GH
GH-CP;GH-CP;Central;region;5.0900702;-1.3464301000000205;GH
GH-EP;GH-EP;Eastern;region;52.3679722;4.943786499999987;GH
GH-AA;GH-AA;Greater Accra;region;5.555717;-0.1963060000000496;GH
GH-NP;GH-NP;Northern;region;41.2131788;-124.00462759999999;GH
GH-UE;GH-UE;Upper East;region;;;GH
GH-UW;GH-UW;Upper West;region;42.3250419;-85.6613969;GH
GH-TV;GH-TV;Volta;region;;;GH
GH-WP;GH-WP;Western;region;;;GH
GL-KU;GL-KU;Kommune Kujalleq;municipality;;;GH
GL-SM;GL-SM;Kommuneqarfik Sermersooq;municipality;;;GH
GL-QA;GL-QA;Qaasuitsup Kommunia;municipality;;;GH
GL-QE;GL-QE;Qeqqata Kommunia;municipality;;;GH
GM;GM;Gambia;country;13.443182;-15.310138999999936;
GM-L;GM-L;Lower River;division;13.3553306;-15.922990000000027;GM
GM-M;GM-M;Central River;division;13.5994469;-14.892166800000041;GM
GM-N;GM-N;North Bank;division;13.5285436;-16.016997100000026;GM
GM-U;GM-U;Upper River;division;13.4257366;-14.007234799999992;GM
GM-W;GM-W;Western;division;13.2229202;-16.581978899999967;GM
GM-B;GM-B;Banjul;city;13.4530556;-16.577499999999986;GM
GN;GN;Guinea;country;9.945587;-9.69664499999999;
GN-B;GN-B;Boké;governorate;10.93944;-14.296680000000038;GN
GN-F;GN-F;Faranah;governorate;10.03901;-10.743349999999964;GN
GN-K;GN-K;Kankan;governorate;10.38404;-9.305553000000032;GN
GN-D;GN-D;Kindia;governorate;10.05531;-12.865689999999972;GN
GN-L;GN-L;Labé;governorate;11.3166667;-12.283333299999981;GN
GN-M;GN-M;Mamou;governorate;10.37396;-12.091589999999997;GN
GN-N;GN-N;Nzérékoré;governorate;7.754822;-8.818017999999938;GN
GN C;GN C;Conakry;special zone;9.537029;-13.678470000000061;GN
GN-BE;GN-BE;Beyla;prefecture;8.687414;-8.656549000000041;GN-N
GN-BF;GN-BF;Boffa;prefecture;10.18519;-14.042580000000044;GN-B
GN-BK;GN-BK;Boké;prefecture;10.93944;-14.296680000000038;GN-B
GN-CO;GN-CO;Coyah;prefecture;9.7;-13.383333300000004;GN-D
GN-DB;GN-DB;Dabola;prefecture;10.74817;-11.108789999999999;GN-F
GN-DL;GN-DL;Dalaba;prefecture;10.6868176;-12.249069700000064;GN-M
GN-DI;GN-DI;Dinguiraye;prefecture;11.3;-10.716666700000019;GN-F
GN-DU;GN-DU;Dubréka;prefecture;9.7833333;-13.516666699999973;GN-D
GN-FA;GN-FA;Faranah;prefecture;10.03901;-10.743349999999964;GN-F
GN-FO;GN-FO;Forécariah;prefecture;9.4333333;-13.08333330000005;GN-D
GN-FR;GN-FR;Fria;prefecture;10.3674543;-13.584187100000008;GN-B
GN-GA;GN-GA;Gaoual;prefecture;11.75;-13.200000000000045;GN-B
GN-GU;GN-GU;Guékédou;prefecture;8.5666667;-10.133333300000004;GN-N
GN-KA;GN-KA;Kankan;prefecture;10.38404;-9.305553000000032;GN-K
GN-KE;GN-KE;Kérouané;prefecture;9.26509;-9.014453000000003;GN-K
GN-KD;GN-KD;Kindia;prefecture;10.05531;-12.865689999999972;GN-D
GN-KS;GN-KS;Kissidougou;prefecture;9.1833333;-10.100000000000023;GN-F
GN-KB;GN-KB;Koubia;prefecture;11.588406;-11.889116000000058;GN-L
GN-KN;GN-KN;Koundara;prefecture;12.4833333;-13.299999999999955;GN-B
GN-KO;GN-KO;Kouroussa;prefecture;10.6531;-9.892393999999967;GN-K
GN-LA;GN-LA;Labé;prefecture;11.3166667;-12.283333299999981;GN-L
GN-LE;GN-LE;Lélouma;prefecture;11.4833333;-12.683333299999958;GN-L
GN-LO;GN-LO;Lola;prefecture;7.8;-8.533333299999981;GN-N
GN-MC;GN-MC;Macenta;prefecture;8.541919;-9.471172000000024;GN-N
GN-ML;GN-ML;Mali;prefecture;12.0833333;-12.299999999999955;GN-L
GN-MM;GN-MM;Mamou;prefecture;10.37396;-12.091589999999997;GN-M
GN-MD;GN-MD;Mandiana;prefecture;10.63286;-8.697679999999991;GN-K
GN-NZ;GN-NZ;Nzérékoré;prefecture;7.754822;-8.818017999999938;GN-N
GN-PI;GN-PI;Pita;prefecture;10.816667;-12.700000000000045;GN-M
GN-SI;GN-SI;Siguiri;prefecture;11.421333;-9.168688999999972;GN-K
GN-TE;GN-TE;Télimélé;prefecture;10.90452;-13.042550000000006;GN-D
GN-TO;GN-TO;Tougué;prefecture;11.4464221;-11.664138800000046;GN-L
GN-YO;GN-YO;Yomou;prefecture;7.566;-9.253299999999967;GN-N
GQ;GQ;Equatorial Guinea;country;1.650801;10.267894999999953;
GQ-C;GQ-C;Región Continental;province;;;GQ
GQ-I;GQ-I;Región Insular;province;;;GQ
GQ-AN;GQ-AN;Annobón;province;;;GQ
GQ-BN;GQ-BN;Bioko Norte;province;;;GQ
GQ-BS;GQ-BS;Bioko Sur;province;;;GQ
GQ-CS;GQ-CS;Centro Sur;province;;;GQ
GQ-KN;GQ-KN;Kié-Ntem;province;;;GQ
GQ-LI;GQ-LI;Litoral;province;;;GQ
GQ-WN;GQ-WN;Wele-Nzás;province;;;GQ
GR;GR;Greece;country;39.074208;21.824311999999964;
GR-A;GR-A;Anatoliki Makedonia kai Thraki;administrative region;;;GR
GR-I;GR-I;Attiki;administrative region;38.0457568;23.85847369999999;GR
GR-G;GR-G;Dytiki Ellada;administrative region;38.5115496;21.570678600000065;GR
GR-C;GR-C;Dytiki Makedonia;administrative region;40.3123101;21.666072499999927;GR
GR-F;GR-F;Ionia Nisia;administrative region;38.1753675;20.569217900000012;GR
GR-D;GR-D;Ipeiros;administrative region;39.7706318;20.807608399999936;GR
GR-B;GR-B;Kentriki Makedonia;administrative region;40.621173;23.191802100000018;GR
GR-M;GR-M;Kriti;administrative region;35.240117;24.809269099999938;GR
GR-L;GR-L;Notio Aigaio;administrative region;37.0755463;25.52073580000001;GR
GR-J;GR-J;Peloponnisos;administrative region;37.293251;22.429146400000036;GR
GR-H;GR-H;Sterea Ellada;administrative region;38.6043928;22.715212500000007;GR
GR-E;GR-E;Thessalia;administrative region;39.6102887;22.04763700000001;GR
GR-K;GR-K;Voreio Aigaio;administrative region;;;GR
GR-69;GR-69;Agio Oros;self-governed part;40.15;24.31666670000004;GR
GR-13;GR-13;Achaïa;department;38.2329859;21.7621494;GR-G
GR-01;GR-01;Aitolia kai Akarnania;department;;;GR-G
GR-11;GR-11;Argolida;department;37.9991835;-1.12452159999998;GR-J
GR-12;GR-12;Arkadia;department;60.1620228;22.72964239999999;GR-J
GR-31;GR-31;Arta;department;39.155808;20.980096000000003;GR-F
GR-A1;GR-A1;Attiki;department;38.001084;23.787082199999986;GR-I
GR-64;GR-64;Chalkidiki;department;40.4166667;23.450000000000045;GR-B
GR-94;GR-94;Chania;department;35.516236;24.018807000000038;GR-M
GR-85;GR-85;Chios;department;38.363804;26.13723200000004;GR-K
GR-81;GR-81;Dodekanisos;department;;;GR-L
GR-52;GR-52;Drama;department;41.15044;24.152258999999958;GR-A
GR-71;GR-71;Evros;department;42.0295752;24.926668800000016;GR-A
GR-05;GR-05;Evrytania;department;;;GR-H
GR-04;GR-04;Evvoias;department;38.4561392;23.596082499999966;GR-H
GR-63;GR-63;Florina;department;40.782299;21.409834000000046;GR-C
GR-07;GR-07;Fokida;department;;;GR-H
GR-06;GR-06;Fthiotida;department;;;GR-H
GR-51;GR-51;Grevena;department;40.083589;21.426197000000002;GR-C
GR-14;GR-14;Ileia;department;37.6649579;21.34165440000004;GR-G
GR-53;GR-53;Imathia;department;40.630608;22.069551000000047;GR-B
GR-33;GR-33;Ioannina;department;39.6744946;20.840141200000062;GR-D
GR-91;GR-91;Irakleio;department;35.329162;25.138525999999956;GR-M
GR-41;GR-41;Karditsa;department;39.365557;21.92668900000001;GR-E
GR-56;GR-56;Kastoria;department;40.519218;21.268174000000045;GR-C
GR-55;GR-55;Kavala;department;40.936499;24.409477000000038;GR-A
GR-23;GR-23;Kefallonia;department;38.1753675;20.569217900000012;GR-F
GR-22;GR-22;Kerkyra;department;39.619299;19.919584999999984;GR-F
GR-57;GR-57;Kilkis;department;40.993764;22.876291000000037;GR-B
GR-15;GR-15;Korinthia;department;37.93858;22.93203010000002;GR-J
GR-58;GR-58;Kozani;department;40.30103;21.785963000000038;GR-C
GR-82;GR-82;Kyklades;department;37;25.16666669999995;GR-L
GR-16;GR-16;Lakonia;department;-23.6386837;-46.66320919999998;GR-J
GR-42;GR-42;Larisa;department;39.632098;22.41993500000001;GR-E
GR-92;GR-92;Lasithi;department;35.1833333;25.46666670000002;GR-M
GR-24;GR-24;Lefkada;department;38.8335874;20.7073527;GR-F
GR-83;GR-83;Lesvos;department;39.2645095;26.277707299999975;GR-K
GR-43;GR-43;Magnisia;department;39.375563;22.926286000000005;GR-E
GR-17;GR-17;Messinia;department;37.369469;21.688131;GR-J
GR-59;GR-59;Pella;department;40.760042;22.52564099999995;GR-B
GR-61;GR-61;Pieria;department;40.2910301;22.262246000000005;GR-B
GR-34;GR-34;Preveza;department;38.960986;20.750505999999973;GR-D
GR-93;GR-93;Rethymno;department;35.366866;24.474728000000027;GR-M
GR-73;GR-73;Rodopi;department;41.2333333;25.33333330000005;GR-A
GR-84;GR-84;Samos;department;37.7432146;26.82035110000004;GR-K
GR-62;GR-62;Serres;department;41.08831;23.54281500000002;GR-B
GR-32;GR-32;Thesprotia;department;;;GR-D
GR-54;GR-54;Thessaloniki;department;40.63935;22.94460700000002;GR-B
GR-44;GR-44;Trikala;department;39.561617;21.760013999999956;GR-E
GR-03;GR-03;Voiotia;department;38.392062;23.607490999999982;GR-H
GR-72;GR-72;Xanthi;department;41.135925;24.88399800000002;GR-A
GR-21;GR-21;Zakynthos;department;37.782687;20.89738699999998;GR-F
GT;GT;Guatemala;country;14.6133333;-90.53527780000002;
GT-AV;GT-AV;Alta Verapaz;department;15.5942883;-90.1494988;GT
GT-BV;GT-BV;Baja Verapaz;department;15.1255867;-90.3748354;GT
GT-CM;GT-CM;Chimaltenango;department;14.6622222;-90.8208333;GT
GT-CQ;GT-CQ;Chiquimula;department;14.79685;-89.54405199999997;GT
GT-PR;GT-PR;El Progreso;department;14.757514;-90.20480470000001;GT
GT-ES;GT-ES;Escuintla;department;14.300474;-90.78749099999999;GT
GT-GU;GT-GU;Guatemala;department;14.6133333;-90.53527780000002;GT
GT-HU;GT-HU;Huehuetenango;department;15.3214911;-91.46884829999999;GT
GT-IZ;GT-IZ;Izabal;department;15.349221;-89.11773310000001;GT
GT-JA;GT-JA;Jalapa;department;14.6329;-89.988564;GT
GT-JU;GT-JU;Jutiapa;department;14.29021;-89.89716299999998;GT
GT-PE;GT-PE;Petén;department;16.912033;-90.2995785;GT
GT-QZ;GT-QZ;Quetzaltenango;department;14.836156;-91.52195899999998;GT
GT-QC;GT-QC;Quiché;department;;;GT
GT-RE;GT-RE;Retalhuleu;department;14.5376944;-91.67971339999997;GT
GT-SA;GT-SA;Sacatepéquez;department;14.5178379;-90.7152749;GT
GT-SM;GT-SM;San Marcos;department;14.9652778;-91.79583330000003;GT
GT-SR;GT-SR;Santa Rosa;department;14.869329;-92.26690530000002;GT
GT-SO;GT-SO;Sololá;department;14.77312;-91.18303700000001;GT
GT-SU;GT-SU;Suchitepéquez;department;14.4215982;-91.4048249;GT
GT-TO;GT-TO;Totonicapán;department;14.9125;-91.36000000000001;GT
GT-ZA;GT-ZA;Zacapa;department;14.9719;-89.52903700000002;GT
GW;GW;Guinea-Bissau;country;11.803749;-15.180413000000044;
GW-BS;GW-BS;Bissau;autonomous sector;11.86398;-15.598209999999995;GW
GW-L;GW-L;Leste;province;;;GW
GW-N;GW-N;Norte;province;;;GW
GW-S;GW-S;Sul;province;12.1527778;-16.448055599999975;GW
GW-BA;GW-BA;Bafatá;region;12.1719444;-14.657500000000027;GW-L
GW-BM;GW-BM;Biombo;region;;;GW-N
GW-BL;GW-BL;Bolama;region;11.578601;-15.485022999999956;GW-S
GW-CA;GW-CA;Cacheu;region;12.26898;-16.165110000000027;GW-N
GW-GA;GW-GA;Gabú;region;12.2798098;-14.227967199999966;GW-L
GW-OI;GW-OI;Oio;region;;;GW-N
GW-QU;GW-QU;Quinara;region;;;GW-S
GW-TO;GW-TO;Tombali;region;30.089237;-95.6355522;GW-S
GY;GY;Guyana;country;4.860416;-58.93018000000001;
GY-BA;GY-BA;Barima-Waini;region;;;GY
GY-CU;GY-CU;Cuyuni-Mazaruni;region;;;GY
GY-DE;GY-DE;Demerara-Mahaica;region;6.8116619;-58.142676600000016;GY
GY-EB;GY-EB;East Berbice-Corentyne;region;;;GY
GY-ES;GY-ES;Essequibo Islands-West Demerara;region;;;GY
GY-MA;GY-MA;Mahaica-Berbice;region;42.4072107;-71.38243740000001;GY
GY-PM;GY-PM;Pomeroon-Supenaam;region;;;GY
GY-PT;GY-PT;Potaro-Siparuni;region;;;GY
GY-UD;GY-UD;Upper Demerara-Berbice;region;;;GY
GY-UT;GY-UT;Upper Takutu-Upper Essequibo;region;39.3209801;-111.09373110000001;GY
HN;HN;Honduras;country;15.199999;-86.24190499999997;
HN-AT;HN-AT;Atlántida;department;15.6696283;-87.1422895;HN
HN-CL;HN-CL;Colón;department;15.6425965;-85.52002400000003;HN
HN-CM;HN-CM;Comayagua;department;14.45423;-87.64304400000003;HN
HN-CP;HN-CP;Copán;department;36.8975794;-95.92609270000003;HN
HN-CR;HN-CR;Cortés;department;15.4959565;-88.009119;HN
HN-CH;HN-CH;Choluteca;department;13.3033901;-87.18817030000002;HN
HN-EP;HN-EP;El Paraíso;department;13.8643737;-86.5543533;HN
HN-FM;HN-FM;Francisco Morazán;department;14.45411;-87.06242609999998;HN
HN-GD;HN-GD;Gracias a Dios;department;;;HN
HN-IN;HN-IN;Intibucá;department;14.3246933;-88.18633160000002;HN
HN-IB;HN-IB;Islas de la Bahía;department;;;HN
HN-LP;HN-LP;La Paz;department;14.3093736;-87.71353670000002;HN
HN-LE;HN-LE;Lempira;department;14.1887698;-88.556531;HN
HN-OC;HN-OC;Ocotepeque;department;14.428403;-89.16880430000003;HN
HN-OL;HN-OL;Olancho;department;14.8067406;-85.76666449999999;HN
HN-SB;HN-SB;Santa Bárbara;department;14.928525;-88.23111779999999;HN
HN-VA;HN-VA;Valle;department;13.5782936;-87.57912870000001;HN
HN-YO;HN-YO;Yoro;department;15.1385779;-87.13080609999997;HN
HR;HR;Croatia;country;45.1;15.200000000000045;
HR-21;HR-21;Grad Zagreb;city;45.814912;15.97851449999996;HR
HR-07;HR-07;Bjelovarsko-bilogorska županija;county;45.8961969;16.844369099999994;HR
HR-12;HR-12;Brodsko-posavska županija;county;45.1552642;17.996791099999996;HR
HR-19;HR-19;Dubrovačko-neretvanska županija;county;43.0766588;17.52684709999994;HR
HR-18;HR-18;Istarska županija;county;45.1286455;13.901542000000063;HR
HR-04;HR-04;Karlovačka županija;county;45.2389445;15.398006699999996;HR
HR-06;HR-06;Koprivničko-križevačka županija;county;46.1568919;16.839082599999983;HR
HR-02;HR-02;Krapinsko-zagorska županija;county;46.1013393;15.88096930000006;HR
HR-09;HR-09;Ličko-senjska županija;county;44.6192218;15.47016080000003;HR
HR-20;HR-20;Međimurska županija;county;46.3430507;16.592248299999937;HR
HR-14;HR-14;Osječko-baranjska županija;county;45.5576428;18.3942141;HR
HR-11;HR-11;Požeško-slavonska županija;county;45.3417868;17.811435899999992;HR
HR-08;HR-08;Primorsko-goranska županija;county;;;HR
HR-03;HR-03;Sisačko-moslavačka županija;county;45.3837926;16.538099500000044;HR
HR-17;HR-17;Splitsko-dalmatinska županija;county;43.5240328;16.817837699999927;HR
HR-15;HR-15;Šibensko-kninska županija;county;43.9281485;16.103769400000033;HR
HR-05;HR-05;Varaždinska županija;county;46.2317473;16.33605579999994;HR
HR-10;HR-10;Virovitičko-podravska županija;county;45.6557985;17.793247199999996;HR
HR-16;HR-16;Vukovarsko-srijemska županija;county;45.1773552;18.805352699999958;HR
HR-13;HR-13;Zadarska županija;county;44.1318273;15.455696200000034;HR
HR-01;HR-01;Zagrebačka županija;county;45.8706612;16.395490999999993;HR
HT;HT;Haiti;country;18.971187;-72.285215;
HT-AR;HT-AR;Artibonite;department;35.20105;-91.8318334;HT
HT-CE;HT-CE;Centre;department;;;HT
HT-GA;HT-GA;Grande-Anse;department;32.1574351;-82.90712300000001;HT
HT-ND;HT-ND;Nord;department;;;HT
HT-NE;HT-NE;Nord-Est;department;19.4889723;-71.8571331;HT
HT-NO;HT-NO;Nord-Ouest;department;19.8374009;-73.04052769999998;HT
HT-OU;HT-OU;Ouest;department;18.5419742;-72.32964989999999;HT
HT-SD;HT-SD;Sud;department;18.3320005;-73.70070880000003;HT
HT-SE;HT-SE;Sud-Est;department;18.2783598;-72.35479150000003;HT
HU;HU;Hungary;country;47.162494;19.50330400000007;
HU-BK;HU-BK;Bács-Kiskun;county;46.5661437;19.427246400000058;HU
HU-BA;HU-BA;Baranya;county;45.5576428;18.3942141;HU
HU-BE;HU-BE;Békés;county;46.7717387;21.129379599999993;HU
HU-BZ;HU-BZ;Borsod-Abaúj-Zemplén;county;48.2939401;20.69341129999998;HU
HU-CS;HU-CS;Csongrád;county;46.710833;20.14457500000003;HU
HU-FE;HU-FE;Fejér;county;47.1217932;18.529481499999974;HU
HU-GS;HU-GS;Győr-Moson-Sopron;county;47.6509285;17.250588300000004;HU
HU-HB;HU-HB;Hajdú-Bihar;county;47.4688355;21.545322800000008;HU
HU-HE;HU-HE;Heves;county;47.5944901;20.288162199999988;HU
HU-JN;HU-JN;Jász-Nagykun-Szolnok;county;47.2555579;20.523245599999996;HU
HU-KE;HU-KE;Komárom-Esztergom;county;;;HU
HU-NO;HU-NO;Nógrád;county;47.9098139;19.045752300000004;HU
HU-PE;HU-PE;Pest;county;47.55899;18.94186000000002;HU
HU-SO;HU-SO;Somogy;county;46.554859;17.58667319999995;HU
HU-SZ;HU-SZ;Szabolcs-Szatmár-Bereg;county;48.0394954;22.003330000000005;HU
HU-TO;HU-TO;Tolna;county;46.423641;18.79026299999998;HU
HU-VA;HU-VA;Vas;county;47.0929111;16.681218299999955;HU
HU-VE;HU-VE;Veszprém (county);county;47.092967;17.91378499999996;HU
HU-ZA;HU-ZA;Zala;county;46.7384404;16.91522520000001;HU
HU-BC;HU-BC;Békéscsaba;city with county rights;46.68602;21.156960000000026;HU
HU-DE;HU-DE;Debrecen;city with county rights;47.489619;21.613788;HU
HU-DU;HU-DU;Dunaújváros;city with county rights;46.9800669;18.94726000000003;HU
HU-EG;HU-EG;Eger;city with county rights;47.8881;20.397899999999936;HU
HU-ER;HU-ER;Érd;city with county rights;47.3916401;18.944717399999945;HU
HU-GY;HU-GY;Győr;city with county rights;47.6872;17.630800000000022;HU
HU-HV;HU-HV;Hódmezővásárhely;city with county rights;46.4172;20.316800000000057;HU
HU-KV;HU-KV;Kaposvár;city with county rights;46.3553;17.7808;HU
HU-KM;HU-KM;Kecskemét;city with county rights;46.9067;19.692499999999995;HU
HU-MI;HU-MI;Miskolc;city with county rights;48.146;20.806129000000055;HU
HU-NK;HU-NK;Nagykanizsa;city with county rights;46.430199;16.970159999999964;HU
HU-NY;HU-NY;Nyíregyháza;city with county rights;47.9558;21.71620000000007;HU
HU-PS;HU-PS;Pécs;city with county rights;46.1114;18.21640000000002;HU
HU-ST;HU-ST;Salgótarján;city with county rights;48.1447;19.84719999999993;HU
HU-SN;HU-SN;Sopron;city with county rights;47.6783;16.55079999999998;HU
HU-SD;HU-SD;Szeged;city with county rights;46.245949;20.08499900000004;HU
HU-SF;HU-SF;Székesfehérvár;city with county rights;47.1941;18.407799999999952;HU
HU-SS;HU-SS;Szekszárd;city with county rights;46.3496;18.699600000000032;HU
HU-SK;HU-SK;Szolnok;city with county rights;47.16016;20.192440000000033;HU
HU-SH;HU-SH;Szombathely;city with county rights;47.2331;16.61779999999999;HU
HU-TB;HU-TB;Tatabánya;city with county rights;47.5886;18.412199999999984;HU
